episodio,resultado,vitorias,derrotas,empates
20002,Empate,8271,3265,8466
20003,Vitoria,8272,3265,8466
20004,Derrota,8272,3266,8466
20005,Vitoria,8273,3266,8466
20006,Empate,8273,3266,8467
20007,Vitoria,8274,3266,8467
20008,Derrota,8274,3267,8467
20009,Vitoria,8275,3267,8467
20010,Vitoria,8276,3267,8467
20011,Empate,8276,3267,8468
20012,Empate,8276,3267,8469
20013,Vitoria,8277,3267,8469
20014,Derrota,8277,3268,8469
20015,Vitoria,8278,3268,8469
20016,Vitoria,8279,3268,8469
20017,Vitoria,8280,3268,8469
20018,Vitoria,8281,3268,8469
20019,Vitoria,8282,3268,8469
20020,Empate,8282,3268,8470
20021,Empate,8282,3268,8471
20022,Empate,8282,3268,8472
20023,Vitoria,8283,3268,8472
20024,Empate,8283,3268,8473
20025,Vitoria,8284,3268,8473
20026,Derrota,8284,3269,8473
20027,Vitoria,8285,3269,8473
20028,Derrota,8285,3270,8473
20029,Vitoria,8286,3270,8473
20030,Vitoria,8287,3270,8473
20031,Vitoria,8288,3270,8473
20032,Empate,8288,3270,8474
20033,Vitoria,8289,3270,8474
20034,Empate,8289,3270,8475
20035,Empate,8289,3270,8476
20036,Empate,8289,3270,8477
20037,Vitoria,8290,3270,8477
20038,Empate,8290,3270,8478
20039,Vitoria,8291,3270,8478
20040,Vitoria,8292,3270,8478
20041,Vitoria,8293,3270,8478
20042,Empate,8293,3270,8479
20043,Vitoria,8294,3270,8479
20044,Derrota,8294,3271,8479
20045,Vitoria,8295,3271,8479
20046,Vitoria,8296,3271,8479
20047,Vitoria,8297,3271,8479
20048,Empate,8297,3271,8480
20049,Vitoria,8298,3271,8480
20050,Empate,8298,3271,8481
20051,Vitoria,8299,3271,8481
20052,Derrota,8299,3272,8481
20053,Vitoria,8300,3272,8481
20054,Empate,8300,3272,8482
20055,Empate,8300,3272,8483
20056,Empate,8300,3272,8484
20057,Vitoria,8301,3272,8484
20058,Vitoria,8302,3272,8484
20059,Derrota,8302,3273,8484
20060,Vitoria,8303,3273,8484
20061,Vitoria,8304,3273,8484
20062,Vitoria,8305,3273,8484
20063,Vitoria,8306,3273,8484
20064,Empate,8306,3273,8485
20065,Empate,8306,3273,8486
20066,Empate,8306,3273,8487
20067,Vitoria,8307,3273,8487
20068,Empate,8307,3273,8488
20069,Vitoria,8308,3273,8488
20070,Empate,8308,3273,8489
20071,Vitoria,8309,3273,8489
20072,Vitoria,8310,3273,8489
20073,Vitoria,8311,3273,8489
20074,Vitoria,8312,3273,8489
20075,Vitoria,8313,3273,8489
20076,Vitoria,8314,3273,8489
20077,Vitoria,8315,3273,8489
20078,Empate,8315,3273,8490
20079,Vitoria,8316,3273,8490
20080,Vitoria,8317,3273,8490
20081,Empate,8317,3273,8491
20082,Empate,8317,3273,8492
20083,Vitoria,8318,3273,8492
20084,Empate,8318,3273,8493
20085,Vitoria,8319,3273,8493
20086,Empate,8319,3273,8494
20087,Vitoria,8320,3273,8494
20088,Vitoria,8321,3273,8494
20089,Vitoria,8322,3273,8494
20090,Vitoria,8323,3273,8494
20091,Vitoria,8324,3273,8494
20092,Empate,8324,3273,8495
20093,Vitoria,8325,3273,8495
20094,Empate,8325,3273,8496
20095,Vitoria,8326,3273,8496
20096,Empate,8326,3273,8497
20097,Empate,8326,3273,8498
20098,Vitoria,8327,3273,8498
20099,Vitoria,8328,3273,8498
20100,Empate,8328,3273,8499
20101,Vitoria,8329,3273,8499
20102,Vitoria,8330,3273,8499
20103,Vitoria,8331,3273,8499
20104,Derrota,8331,3274,8499
20105,Vitoria,8332,3274,8499
20106,Vitoria,8333,3274,8499
20107,Vitoria,8334,3274,8499
20108,Empate,8334,3274,8500
20109,Vitoria,8335,3274,8500
20110,Vitoria,8336,3274,8500
20111,Vitoria,8337,3274,8500
20112,Empate,8337,3274,8501
20113,Vitoria,8338,3274,8501
20114,Empate,8338,3274,8502
20115,Vitoria,8339,3274,8502
20116,Empate,8339,3274,8503
20117,Vitoria,8340,3274,8503
20118,Empate,8340,3274,8504
20119,Vitoria,8341,3274,8504
20120,Empate,8341,3274,8505
20121,Vitoria,8342,3274,8505
20122,Empate,8342,3274,8506
20123,Vitoria,8343,3274,8506
20124,Vitoria,8344,3274,8506
20125,Empate,8344,3274,8507
20126,Empate,8344,3274,8508
20127,Vitoria,8345,3274,8508
20128,Vitoria,8346,3274,8508
20129,Vitoria,8347,3274,8508
20130,Empate,8347,3274,8509
20131,Vitoria,8348,3274,8509
20132,Vitoria,8349,3274,8509
20133,Vitoria,8350,3274,8509
20134,Empate,8350,3274,8510
20135,Vitoria,8351,3274,8510
20136,Empate,8351,3274,8511
20137,Vitoria,8352,3274,8511
20138,Empate,8352,3274,8512
20139,Vitoria,8353,3274,8512
20140,Vitoria,8354,3274,8512
20141,Empate,8354,3274,8513
20142,Vitoria,8355,3274,8513
20143,Vitoria,8356,3274,8513
20144,Vitoria,8357,3274,8513
20145,Vitoria,8358,3274,8513
20146,Vitoria,8359,3274,8513
20147,Vitoria,8360,3274,8513
20148,Derrota,8360,3275,8513
20149,Vitoria,8361,3275,8513
20150,Empate,8361,3275,8514
20151,Vitoria,8362,3275,8514
20152,Empate,8362,3275,8515
20153,Vitoria,8363,3275,8515
20154,Vitoria,8364,3275,8515
20155,Vitoria,8365,3275,8515
20156,Derrota,8365,3276,8515
20157,Vitoria,8366,3276,8515
20158,Empate,8366,3276,8516
20159,Vitoria,8367,3276,8516
20160,Empate,8367,3276,8517
20161,Vitoria,8368,3276,8517
20162,Empate,8368,3276,8518
20163,Vitoria,8369,3276,8518
20164,Empate,8369,3276,8519
20165,Vitoria,8370,3276,8519
20166,Empate,8370,3276,8520
20167,Vitoria,8371,3276,8520
20168,Derrota,8371,3277,8520
20169,Vitoria,8372,3277,8520
20170,Vitoria,8373,3277,8520
20171,Empate,8373,3277,8521
20172,Vitoria,8374,3277,8521
20173,Vitoria,8375,3277,8521
20174,Vitoria,8376,3277,8521
20175,Vitoria,8377,3277,8521
20176,Derrota,8377,3278,8521
20177,Vitoria,8378,3278,8521
20178,Empate,8378,3278,8522
20179,Vitoria,8379,3278,8522
20180,Empate,8379,3278,8523
20181,Vitoria,8380,3278,8523
20182,Vitoria,8381,3278,8523
20183,Vitoria,8382,3278,8523
20184,Empate,8382,3278,8524
20185,Vitoria,8383,3278,8524
20186,Empate,8383,3278,8525
20187,Vitoria,8384,3278,8525
20188,Empate,8384,3278,8526
20189,Vitoria,8385,3278,8526
20190,Empate,8385,3278,8527
20191,Vitoria,8386,3278,8527
20192,Vitoria,8387,3278,8527
20193,Vitoria,8388,3278,8527
20194,Empate,8388,3278,8528
20195,Vitoria,8389,3278,8528
20196,Empate,8389,3278,8529
20197,Vitoria,8390,3278,8529
20198,Derrota,8390,3279,8529
20199,Vitoria,8391,3279,8529
20200,Empate,8391,3279,8530
20201,Derrota,8391,3280,8530
20202,Vitoria,8392,3280,8530
20203,Vitoria,8393,3280,8530
20204,Derrota,8393,3281,8530
20205,Vitoria,8394,3281,8530
20206,Vitoria,8395,3281,8530
20207,Vitoria,8396,3281,8530
20208,Empate,8396,3281,8531
20209,Vitoria,8397,3281,8531
20210,Derrota,8397,3282,8531
20211,Vitoria,8398,3282,8531
20212,Empate,8398,3282,8532
20213,Vitoria,8399,3282,8532
20214,Empate,8399,3282,8533
20215,Vitoria,8400,3282,8533
20216,Empate,8400,3282,8534
20217,Vitoria,8401,3282,8534
20218,Empate,8401,3282,8535
20219,Vitoria,8402,3282,8535
20220,Empate,8402,3282,8536
20221,Vitoria,8403,3282,8536
20222,Derrota,8403,3283,8536
20223,Vitoria,8404,3283,8536
20224,Vitoria,8405,3283,8536
20225,Vitoria,8406,3283,8536
20226,Vitoria,8407,3283,8536
20227,Vitoria,8408,3283,8536
20228,Empate,8408,3283,8537
20229,Vitoria,8409,3283,8537
20230,Empate,8409,3283,8538
20231,Vitoria,8410,3283,8538
20232,Empate,8410,3283,8539
20233,Vitoria,8411,3283,8539
20234,Empate,8411,3283,8540
20235,Vitoria,8412,3283,8540
20236,Empate,8412,3283,8541
20237,Vitoria,8413,3283,8541
20238,Empate,8413,3283,8542
20239,Derrota,8413,3284,8542
20240,Derrota,8413,3285,8542
20241,Vitoria,8414,3285,8542
20242,Empate,8414,3285,8543
20243,Vitoria,8415,3285,8543
20244,Empate,8415,3285,8544
20245,Derrota,8415,3286,8544
20246,Vitoria,8416,3286,8544
20247,Vitoria,8417,3286,8544
20248,Empate,8417,3286,8545
20249,Vitoria,8418,3286,8545
20250,Empate,8418,3286,8546
20251,Empate,8418,3286,8547
20252,Empate,8418,3286,8548
20253,Vitoria,8419,3286,8548
20254,Empate,8419,3286,8549
20255,Vitoria,8420,3286,8549
20256,Empate,8420,3286,8550
20257,Vitoria,8421,3286,8550
20258,Vitoria,8422,3286,8550
20259,Empate,8422,3286,8551
20260,Empate,8422,3286,8552
20261,Vitoria,8423,3286,8552
20262,Empate,8423,3286,8553
20263,Vitoria,8424,3286,8553
20264,Vitoria,8425,3286,8553
20265,Vitoria,8426,3286,8553
20266,Empate,8426,3286,8554
20267,Vitoria,8427,3286,8554
20268,Vitoria,8428,3286,8554
20269,Vitoria,8429,3286,8554
20270,Empate,8429,3286,8555
20271,Vitoria,8430,3286,8555
20272,Empate,8430,3286,8556
20273,Vitoria,8431,3286,8556
20274,Empate,8431,3286,8557
20275,Vitoria,8432,3286,8557
20276,Empate,8432,3286,8558
20277,Vitoria,8433,3286,8558
20278,Vitoria,8434,3286,8558
20279,Vitoria,8435,3286,8558
20280,Derrota,8435,3287,8558
20281,Vitoria,8436,3287,8558
20282,Empate,8436,3287,8559
20283,Derrota,8436,3288,8559
20284,Vitoria,8437,3288,8559
20285,Vitoria,8438,3288,8559
20286,Vitoria,8439,3288,8559
20287,Vitoria,8440,3288,8559
20288,Vitoria,8441,3288,8559
20289,Vitoria,8442,3288,8559
20290,Empate,8442,3288,8560
20291,Vitoria,8443,3288,8560
20292,Empate,8443,3288,8561
20293,Derrota,8443,3289,8561
20294,Empate,8443,3289,8562
20295,Vitoria,8444,3289,8562
20296,Vitoria,8445,3289,8562
20297,Derrota,8445,3290,8562
20298,Derrota,8445,3291,8562
20299,Derrota,8445,3292,8562
20300,Vitoria,8446,3292,8562
20301,Vitoria,8447,3292,8562
20302,Vitoria,8448,3292,8562
20303,Vitoria,8449,3292,8562
20304,Empate,8449,3292,8563
20305,Vitoria,8450,3292,8563
20306,Vitoria,8451,3292,8563
20307,Vitoria,8452,3292,8563
20308,Empate,8452,3292,8564
20309,Vitoria,8453,3292,8564
20310,Derrota,8453,3293,8564
20311,Vitoria,8454,3293,8564
20312,Vitoria,8455,3293,8564
20313,Vitoria,8456,3293,8564
20314,Vitoria,8457,3293,8564
20315,Vitoria,8458,3293,8564
20316,Empate,8458,3293,8565
20317,Vitoria,8459,3293,8565
20318,Vitoria,8460,3293,8565
20319,Vitoria,8461,3293,8565
20320,Vitoria,8462,3293,8565
20321,Vitoria,8463,3293,8565
20322,Empate,8463,3293,8566
20323,Vitoria,8464,3293,8566
20324,Empate,8464,3293,8567
20325,Empate,8464,3293,8568
20326,Empate,8464,3293,8569
20327,Vitoria,8465,3293,8569
20328,Vitoria,8466,3293,8569
20329,Vitoria,8467,3293,8569
20330,Vitoria,8468,3293,8569
20331,Vitoria,8469,3293,8569
20332,Empate,8469,3293,8570
20333,Vitoria,8470,3293,8570
20334,Vitoria,8471,3293,8570
20335,Vitoria,8472,3293,8570
20336,Vitoria,8473,3293,8570
20337,Vitoria,8474,3293,8570
20338,Empate,8474,3293,8571
20339,Empate,8474,3293,8572
20340,Empate,8474,3293,8573
20341,Vitoria,8475,3293,8573
20342,Empate,8475,3293,8574
20343,Vitoria,8476,3293,8574
20344,Empate,8476,3293,8575
20345,Vitoria,8477,3293,8575
20346,Vitoria,8478,3293,8575
20347,Vitoria,8479,3293,8575
20348,Empate,8479,3293,8576
20349,Vitoria,8480,3293,8576
20350,Empate,8480,3293,8577
20351,Vitoria,8481,3293,8577
20352,Empate,8481,3293,8578
20353,Vitoria,8482,3293,8578
20354,Empate,8482,3293,8579
20355,Derrota,8482,3294,8579
20356,Vitoria,8483,3294,8579
20357,Vitoria,8484,3294,8579
20358,Vitoria,8485,3294,8579
20359,Vitoria,8486,3294,8579
20360,Empate,8486,3294,8580
20361,Vitoria,8487,3294,8580
20362,Empate,8487,3294,8581
20363,Vitoria,8488,3294,8581
20364,Vitoria,8489,3294,8581
20365,Empate,8489,3294,8582
20366,Empate,8489,3294,8583
20367,Vitoria,8490,3294,8583
20368,Vitoria,8491,3294,8583
20369,Empate,8491,3294,8584
20370,Empate,8491,3294,8585
20371,Empate,8491,3294,8586
20372,Vitoria,8492,3294,8586
20373,Vitoria,8493,3294,8586
20374,Empate,8493,3294,8587
20375,Vitoria,8494,3294,8587
20376,Empate,8494,3294,8588
20377,Vitoria,8495,3294,8588
20378,Vitoria,8496,3294,8588
20379,Empate,8496,3294,8589
20380,Empate,8496,3294,8590
20381,Vitoria,8497,3294,8590
20382,Vitoria,8498,3294,8590
20383,Empate,8498,3294,8591
20384,Empate,8498,3294,8592
20385,Empate,8498,3294,8593
20386,Empate,8498,3294,8594
20387,Empate,8498,3294,8595
20388,Empate,8498,3294,8596
20389,Vitoria,8499,3294,8596
20390,Empate,8499,3294,8597
20391,Empate,8499,3294,8598
20392,Vitoria,8500,3294,8598
20393,Empate,8500,3294,8599
20394,Empate,8500,3294,8600
20395,Vitoria,8501,3294,8600
20396,Vitoria,8502,3294,8600
20397,Vitoria,8503,3294,8600
20398,Empate,8503,3294,8601
20399,Empate,8503,3294,8602
20400,Vitoria,8504,3294,8602
20401,Vitoria,8505,3294,8602
20402,Empate,8505,3294,8603
20403,Vitoria,8506,3294,8603
20404,Empate,8506,3294,8604
20405,Vitoria,8507,3294,8604
20406,Empate,8507,3294,8605
20407,Derrota,8507,3295,8605
20408,Empate,8507,3295,8606
20409,Vitoria,8508,3295,8606
20410,Vitoria,8509,3295,8606
20411,Vitoria,8510,3295,8606
20412,Empate,8510,3295,8607
20413,Vitoria,8511,3295,8607
20414,Empate,8511,3295,8608
20415,Vitoria,8512,3295,8608
20416,Vitoria,8513,3295,8608
20417,Vitoria,8514,3295,8608
20418,Empate,8514,3295,8609
20419,Vitoria,8515,3295,8609
20420,Empate,8515,3295,8610
20421,Vitoria,8516,3295,8610
20422,Empate,8516,3295,8611
20423,Vitoria,8517,3295,8611
20424,Empate,8517,3295,8612
20425,Derrota,8517,3296,8612
20426,Empate,8517,3296,8613
20427,Vitoria,8518,3296,8613
20428,Empate,8518,3296,8614
20429,Vitoria,8519,3296,8614
20430,Vitoria,8520,3296,8614
20431,Vitoria,8521,3296,8614
20432,Empate,8521,3296,8615
20433,Empate,8521,3296,8616
20434,Empate,8521,3296,8617
20435,Vitoria,8522,3296,8617
20436,Empate,8522,3296,8618
20437,Vitoria,8523,3296,8618
20438,Vitoria,8524,3296,8618
20439,Vitoria,8525,3296,8618
20440,Vitoria,8526,3296,8618
20441,Vitoria,8527,3296,8618
20442,Vitoria,8528,3296,8618
20443,Vitoria,8529,3296,8618
20444,Empate,8529,3296,8619
20445,Vitoria,8530,3296,8619
20446,Vitoria,8531,3296,8619
20447,Vitoria,8532,3296,8619
20448,Empate,8532,3296,8620
20449,Vitoria,8533,3296,8620
20450,Derrota,8533,3297,8620
20451,Vitoria,8534,3297,8620
20452,Empate,8534,3297,8621
20453,Vitoria,8535,3297,8621
20454,Vitoria,8536,3297,8621
20455,Vitoria,8537,3297,8621
20456,Empate,8537,3297,8622
20457,Vitoria,8538,3297,8622
20458,Vitoria,8539,3297,8622
20459,Vitoria,8540,3297,8622
20460,Vitoria,8541,3297,8622
20461,Vitoria,8542,3297,8622
20462,Derrota,8542,3298,8622
20463,Vitoria,8543,3298,8622
20464,Empate,8543,3298,8623
20465,Vitoria,8544,3298,8623
20466,Vitoria,8545,3298,8623
20467,Empate,8545,3298,8624
20468,Empate,8545,3298,8625
20469,Empate,8545,3298,8626
20470,Empate,8545,3298,8627
20471,Empate,8545,3298,8628
20472,Empate,8545,3298,8629
20473,Vitoria,8546,3298,8629
20474,Vitoria,8547,3298,8629
20475,Vitoria,8548,3298,8629
20476,Derrota,8548,3299,8629
20477,Vitoria,8549,3299,8629
20478,Vitoria,8550,3299,8629
20479,Vitoria,8551,3299,8629
20480,Empate,8551,3299,8630
20481,Vitoria,8552,3299,8630
20482,Vitoria,8553,3299,8630
20483,Vitoria,8554,3299,8630
20484,Vitoria,8555,3299,8630
20485,Vitoria,8556,3299,8630
20486,Vitoria,8557,3299,8630
20487,Vitoria,8558,3299,8630
20488,Empate,8558,3299,8631
20489,Vitoria,8559,3299,8631
20490,Empate,8559,3299,8632
20491,Vitoria,8560,3299,8632
20492,Vitoria,8561,3299,8632
20493,Vitoria,8562,3299,8632
20494,Vitoria,8563,3299,8632
20495,Vitoria,8564,3299,8632
20496,Empate,8564,3299,8633
20497,Vitoria,8565,3299,8633
20498,Empate,8565,3299,8634
20499,Vitoria,8566,3299,8634
20500,Empate,8566,3299,8635
20501,Vitoria,8567,3299,8635
20502,Empate,8567,3299,8636
20503,Vitoria,8568,3299,8636
20504,Empate,8568,3299,8637
20505,Vitoria,8569,3299,8637
20506,Empate,8569,3299,8638
20507,Vitoria,8570,3299,8638
20508,Empate,8570,3299,8639
20509,Vitoria,8571,3299,8639
20510,Vitoria,8572,3299,8639
20511,Vitoria,8573,3299,8639
20512,Empate,8573,3299,8640
20513,Vitoria,8574,3299,8640
20514,Empate,8574,3299,8641
20515,Vitoria,8575,3299,8641
20516,Empate,8575,3299,8642
20517,Vitoria,8576,3299,8642
20518,Vitoria,8577,3299,8642
20519,Empate,8577,3299,8643
20520,Empate,8577,3299,8644
20521,Empate,8577,3299,8645
20522,Empate,8577,3299,8646
20523,Vitoria,8578,3299,8646
20524,Vitoria,8579,3299,8646
20525,Empate,8579,3299,8647
20526,Empate,8579,3299,8648
20527,Vitoria,8580,3299,8648
20528,Empate,8580,3299,8649
20529,Vitoria,8581,3299,8649
20530,Empate,8581,3299,8650
20531,Vitoria,8582,3299,8650
20532,Empate,8582,3299,8651
20533,Empate,8582,3299,8652
20534,Vitoria,8583,3299,8652
20535,Vitoria,8584,3299,8652
20536,Empate,8584,3299,8653
20537,Vitoria,8585,3299,8653
20538,Empate,8585,3299,8654
20539,Vitoria,8586,3299,8654
20540,Vitoria,8587,3299,8654
20541,Vitoria,8588,3299,8654
20542,Empate,8588,3299,8655
20543,Vitoria,8589,3299,8655
20544,Vitoria,8590,3299,8655
20545,Vitoria,8591,3299,8655
20546,Derrota,8591,3300,8655
20547,Vitoria,8592,3300,8655
20548,Vitoria,8593,3300,8655
20549,Vitoria,8594,3300,8655
20550,Empate,8594,3300,8656
20551,Vitoria,8595,3300,8656
20552,Derrota,8595,3301,8656
20553,Vitoria,8596,3301,8656
20554,Empate,8596,3301,8657
20555,Vitoria,8597,3301,8657
20556,Empate,8597,3301,8658
20557,Vitoria,8598,3301,8658
20558,Vitoria,8599,3301,8658
20559,Vitoria,8600,3301,8658
20560,Empate,8600,3301,8659
20561,Empate,8600,3301,8660
20562,Empate,8600,3301,8661
20563,Vitoria,8601,3301,8661
20564,Derrota,8601,3302,8661
20565,Empate,8601,3302,8662
20566,Empate,8601,3302,8663
20567,Vitoria,8602,3302,8663
20568,Empate,8602,3302,8664
20569,Vitoria,8603,3302,8664
20570,Empate,8603,3302,8665
20571,Vitoria,8604,3302,8665
20572,Empate,8604,3302,8666
20573,Vitoria,8605,3302,8666
20574,Empate,8605,3302,8667
20575,Vitoria,8606,3302,8667
20576,Vitoria,8607,3302,8667
20577,Empate,8607,3302,8668
20578,Empate,8607,3302,8669
20579,Vitoria,8608,3302,8669
20580,Vitoria,8609,3302,8669
20581,Vitoria,8610,3302,8669
20582,Empate,8610,3302,8670
20583,Empate,8610,3302,8671
20584,Derrota,8610,3303,8671
20585,Vitoria,8611,3303,8671
20586,Vitoria,8612,3303,8671
20587,Vitoria,8613,3303,8671
20588,Empate,8613,3303,8672
20589,Vitoria,8614,3303,8672
20590,Vitoria,8615,3303,8672
20591,Derrota,8615,3304,8672
20592,Empate,8615,3304,8673
20593,Vitoria,8616,3304,8673
20594,Vitoria,8617,3304,8673
20595,Vitoria,8618,3304,8673
20596,Vitoria,8619,3304,8673
20597,Vitoria,8620,3304,8673
20598,Empate,8620,3304,8674
20599,Vitoria,8621,3304,8674
20600,Empate,8621,3304,8675
20601,Empate,8621,3304,8676
20602,Empate,8621,3304,8677
20603,Vitoria,8622,3304,8677
20604,Derrota,8622,3305,8677
20605,Vitoria,8623,3305,8677
20606,Empate,8623,3305,8678
20607,Vitoria,8624,3305,8678
20608,Vitoria,8625,3305,8678
20609,Empate,8625,3305,8679
20610,Empate,8625,3305,8680
20611,Vitoria,8626,3305,8680
20612,Empate,8626,3305,8681
20613,Vitoria,8627,3305,8681
20614,Derrota,8627,3306,8681
20615,Vitoria,8628,3306,8681
20616,Vitoria,8629,3306,8681
20617,Vitoria,8630,3306,8681
20618,Empate,8630,3306,8682
20619,Derrota,8630,3307,8682
20620,Empate,8630,3307,8683
20621,Vitoria,8631,3307,8683
20622,Vitoria,8632,3307,8683
20623,Vitoria,8633,3307,8683
20624,Vitoria,8634,3307,8683
20625,Empate,8634,3307,8684
20626,Derrota,8634,3308,8684
20627,Vitoria,8635,3308,8684
20628,Vitoria,8636,3308,8684
20629,Vitoria,8637,3308,8684
20630,Vitoria,8638,3308,8684
20631,Empate,8638,3308,8685
20632,Derrota,8638,3309,8685
20633,Vitoria,8639,3309,8685
20634,Empate,8639,3309,8686
20635,Vitoria,8640,3309,8686
20636,Empate,8640,3309,8687
20637,Vitoria,8641,3309,8687
20638,Vitoria,8642,3309,8687
20639,Vitoria,8643,3309,8687
20640,Empate,8643,3309,8688
20641,Vitoria,8644,3309,8688
20642,Empate,8644,3309,8689
20643,Vitoria,8645,3309,8689
20644,Empate,8645,3309,8690
20645,Vitoria,8646,3309,8690
20646,Empate,8646,3309,8691
20647,Vitoria,8647,3309,8691
20648,Empate,8647,3309,8692
20649,Empate,8647,3309,8693
20650,Vitoria,8648,3309,8693
20651,Vitoria,8649,3309,8693
20652,Empate,8649,3309,8694
20653,Derrota,8649,3310,8694
20654,Vitoria,8650,3310,8694
20655,Vitoria,8651,3310,8694
20656,Derrota,8651,3311,8694
20657,Vitoria,8652,3311,8694
20658,Vitoria,8653,3311,8694
20659,Vitoria,8654,3311,8694
20660,Derrota,8654,3312,8694
20661,Vitoria,8655,3312,8694
20662,Empate,8655,3312,8695
20663,Vitoria,8656,3312,8695
20664,Vitoria,8657,3312,8695
20665,Vitoria,8658,3312,8695
20666,Empate,8658,3312,8696
20667,Vitoria,8659,3312,8696
20668,Vitoria,8660,3312,8696
20669,Vitoria,8661,3312,8696
20670,Empate,8661,3312,8697
20671,Vitoria,8662,3312,8697
20672,Empate,8662,3312,8698
20673,Vitoria,8663,3312,8698
20674,Empate,8663,3312,8699
20675,Vitoria,8664,3312,8699
20676,Empate,8664,3312,8700
20677,Vitoria,8665,3312,8700
20678,Empate,8665,3312,8701
20679,Derrota,8665,3313,8701
20680,Vitoria,8666,3313,8701
20681,Empate,8666,3313,8702
20682,Empate,8666,3313,8703
20683,Vitoria,8667,3313,8703
20684,Empate,8667,3313,8704
20685,Vitoria,8668,3313,8704
20686,Derrota,8668,3314,8704
20687,Empate,8668,3314,8705
20688,Empate,8668,3314,8706
20689,Vitoria,8669,3314,8706
20690,Empate,8669,3314,8707
20691,Empate,8669,3314,8708
20692,Empate,8669,3314,8709
20693,Vitoria,8670,3314,8709
20694,Empate,8670,3314,8710
20695,Vitoria,8671,3314,8710
20696,Empate,8671,3314,8711
20697,Vitoria,8672,3314,8711
20698,Vitoria,8673,3314,8711
20699,Vitoria,8674,3314,8711
20700,Vitoria,8675,3314,8711
20701,Vitoria,8676,3314,8711
20702,Empate,8676,3314,8712
20703,Vitoria,8677,3314,8712
20704,Derrota,8677,3315,8712
20705,Vitoria,8678,3315,8712
20706,Empate,8678,3315,8713
20707,Vitoria,8679,3315,8713
20708,Vitoria,8680,3315,8713
20709,Empate,8680,3315,8714
20710,Empate,8680,3315,8715
20711,Vitoria,8681,3315,8715
20712,Empate,8681,3315,8716
20713,Vitoria,8682,3315,8716
20714,Vitoria,8683,3315,8716
20715,Vitoria,8684,3315,8716
20716,Empate,8684,3315,8717
20717,Vitoria,8685,3315,8717
20718,Empate,8685,3315,8718
20719,Vitoria,8686,3315,8718
20720,Empate,8686,3315,8719
20721,Vitoria,8687,3315,8719
20722,Empate,8687,3315,8720
20723,Vitoria,8688,3315,8720
20724,Vitoria,8689,3315,8720
20725,Vitoria,8690,3315,8720
20726,Vitoria,8691,3315,8720
20727,Vitoria,8692,3315,8720
20728,Vitoria,8693,3315,8720
20729,Empate,8693,3315,8721
20730,Derrota,8693,3316,8721
20731,Vitoria,8694,3316,8721
20732,Vitoria,8695,3316,8721
20733,Vitoria,8696,3316,8721
20734,Derrota,8696,3317,8721
20735,Empate,8696,3317,8722
20736,Empate,8696,3317,8723
20737,Derrota,8696,3318,8723
20738,Derrota,8696,3319,8723
20739,Vitoria,8697,3319,8723
20740,Vitoria,8698,3319,8723
20741,Vitoria,8699,3319,8723
20742,Empate,8699,3319,8724
20743,Vitoria,8700,3319,8724
20744,Empate,8700,3319,8725
20745,Derrota,8700,3320,8725
20746,Vitoria,8701,3320,8725
20747,Vitoria,8702,3320,8725
20748,Empate,8702,3320,8726
20749,Vitoria,8703,3320,8726
20750,Vitoria,8704,3320,8726
20751,Vitoria,8705,3320,8726
20752,Empate,8705,3320,8727
20753,Vitoria,8706,3320,8727
20754,Vitoria,8707,3320,8727
20755,Vitoria,8708,3320,8727
20756,Vitoria,8709,3320,8727
20757,Empate,8709,3320,8728
20758,Vitoria,8710,3320,8728
20759,Empate,8710,3320,8729
20760,Vitoria,8711,3320,8729
20761,Vitoria,8712,3320,8729
20762,Empate,8712,3320,8730
20763,Vitoria,8713,3320,8730
20764,Vitoria,8714,3320,8730
20765,Vitoria,8715,3320,8730
20766,Empate,8715,3320,8731
20767,Vitoria,8716,3320,8731
20768,Empate,8716,3320,8732
20769,Empate,8716,3320,8733
20770,Empate,8716,3320,8734
20771,Vitoria,8717,3320,8734
20772,Vitoria,8718,3320,8734
20773,Vitoria,8719,3320,8734
20774,Empate,8719,3320,8735
20775,Vitoria,8720,3320,8735
20776,Derrota,8720,3321,8735
20777,Derrota,8720,3322,8735
20778,Empate,8720,3322,8736
20779,Vitoria,8721,3322,8736
20780,Empate,8721,3322,8737
20781,Vitoria,8722,3322,8737
20782,Vitoria,8723,3322,8737
20783,Vitoria,8724,3322,8737
20784,Vitoria,8725,3322,8737
20785,Vitoria,8726,3322,8737
20786,Empate,8726,3322,8738
20787,Vitoria,8727,3322,8738
20788,Vitoria,8728,3322,8738
20789,Vitoria,8729,3322,8738
20790,Empate,8729,3322,8739
20791,Vitoria,8730,3322,8739
20792,Empate,8730,3322,8740
20793,Vitoria,8731,3322,8740
20794,Empate,8731,3322,8741
20795,Derrota,8731,3323,8741
20796,Vitoria,8732,3323,8741
20797,Derrota,8732,3324,8741
20798,Vitoria,8733,3324,8741
20799,Vitoria,8734,3324,8741
20800,Empate,8734,3324,8742
20801,Empate,8734,3324,8743
20802,Vitoria,8735,3324,8743
20803,Vitoria,8736,3324,8743
20804,Empate,8736,3324,8744
20805,Vitoria,8737,3324,8744
20806,Empate,8737,3324,8745
20807,Vitoria,8738,3324,8745
20808,Vitoria,8739,3324,8745
20809,Vitoria,8740,3324,8745
20810,Empate,8740,3324,8746
20811,Vitoria,8741,3324,8746
20812,Vitoria,8742,3324,8746
